commit,line,message,time,ngram,leven,code,flag
186.0,59155.0,-43.0,31755.0,23.0,415.0,22.0,1.0
186.0,59155.0,-43.0,31755.0,0.0,2995.0,99.0,1.0
186.0,59155.0,-43.0,31755.0,18.0,83.0,8.0,3.0
186.0,59155.0,-43.0,31755.0,9.0,272.0,14.0,3.0
186.0,59155.0,-43.0,31755.0,68.0,59.0,10.0,3.0
186.0,59155.0,-43.0,31755.0,86.0,4.0,5.0,2.0
186.0,59155.0,-43.0,31755.0,66.0,15.0,7.0,3.0
186.0,59155.0,-43.0,31755.0,66.0,43.0,8.0,3.0
186.0,59155.0,-43.0,31755.0,100.0,0.0,6.0,1.0
186.0,59155.0,-43.0,31755.0,0.0,368.0,26.0,3.0
154.0,-45760.0,-37.0,-19369.0,10.0,58.0,10.0,1.0
154.0,-45760.0,-37.0,-19369.0,59.0,49.0,8.0,3.0
154.0,-45760.0,-37.0,-19369.0,1.0,74.0,8.0,3.0
154.0,-45760.0,-37.0,-19369.0,41.0,9.0,4.0,3.0
154.0,-45760.0,-37.0,-19369.0,0.0,2.0,4.0,3.0
154.0,-45760.0,-37.0,-19369.0,4.0,256.0,33.0,3.0
154.0,-45760.0,-37.0,-19369.0,7.0,60.0,5.0,3.0
154.0,-45760.0,-37.0,-19369.0,8.0,61.0,5.0,1.0
154.0,-45760.0,-37.0,-19369.0,0.0,22.0,4.0,3.0
154.0,-45760.0,-37.0,-19369.0,24.0,391.0,35.0,3.0
154.0,-45760.0,-37.0,-19369.0,0.0,74.0,3.0,2.0
154.0,-45760.0,-37.0,-19369.0,56.0,38.0,6.0,3.0
154.0,-45760.0,-37.0,-19369.0,62.0,179.0,44.0,3.0
154.0,-45760.0,-37.0,-19369.0,42.0,155.0,24.0,3.0
154.0,-45760.0,-37.0,-19369.0,39.0,42.0,6.0,3.0
154.0,-45760.0,-37.0,-19369.0,25.0,81.0,7.0,3.0
154.0,-45760.0,-37.0,-19369.0,29.0,63.0,8.0,3.0
154.0,-45760.0,-37.0,-19369.0,89.0,1.0,6.0,2.0
154.0,-45760.0,-37.0,-19369.0,4.0,721.0,45.0,3.0
154.0,-45760.0,-37.0,-19369.0,25.0,80.0,10.0,1.0
154.0,-45760.0,-37.0,-19369.0,64.0,25.0,7.0,3.0
154.0,-45760.0,-37.0,-19369.0,55.0,24.0,6.0,3.0
154.0,-45760.0,-37.0,-19369.0,20.0,166.0,9.0,3.0
154.0,-45760.0,-37.0,-19369.0,15.0,61.0,8.0,3.0
154.0,-45760.0,-37.0,-19369.0,10.0,301.0,13.0,3.0
156.0,-45616.0,-13.0,677591.0,22.0,37.0,5.0,3.0
0.0,0.0,66.0,769463.0,22.0,210.0,12.0,1.0
-7.0,-98453.0,-12.0,-201073.0,79.0,22.0,22.0,3.0
-7.0,-98453.0,-12.0,-201073.0,0.0,185.0,6.0,3.0
-7.0,-98453.0,-12.0,-201073.0,54.0,9.0,4.0,3.0
-7.0,-98453.0,-12.0,-201073.0,54.0,9.0,4.0,3.0
-7.0,-98453.0,-12.0,-201073.0,80.0,12.0,14.0,3.0
-7.0,-98453.0,-12.0,-201073.0,0.0,262.0,12.0,3.0
-7.0,-98453.0,-12.0,-201073.0,25.0,61.0,6.0,3.0
-7.0,-98453.0,-12.0,-201073.0,40.0,118.0,13.0,3.0
-144.0,-28673.0,20.0,-394981.0,85.0,97.0,14.0,1.0
0.0,0.0,-19.0,22448.0,7.0,41.0,4.0,3.0
0.0,0.0,-19.0,22448.0,37.0,50.0,7.0,2.0
0.0,0.0,-19.0,22448.0,10.0,80.0,8.0,3.0
0.0,0.0,-19.0,22448.0,42.0,32.0,5.0,2.0
0.0,0.0,-19.0,22448.0,0.0,167.0,7.0,3.0
0.0,0.0,-19.0,22448.0,13.0,145.0,17.0,3.0
0.0,0.0,-19.0,22448.0,0.0,128.0,6.0,3.0
0.0,0.0,-19.0,22448.0,10.0,35.0,5.0,3.0
0.0,0.0,-19.0,22448.0,47.0,83.0,9.0,3.0
0.0,0.0,-19.0,22448.0,7.0,217.0,20.0,1.0
0.0,0.0,-19.0,22448.0,26.0,223.0,14.0,3.0
0.0,0.0,-19.0,22448.0,55.0,177.0,17.0,3.0
0.0,0.0,-19.0,22448.0,6.0,89.0,7.0,1.0
0.0,0.0,-19.0,22448.0,59.0,68.0,13.0,1.0
0.0,0.0,-19.0,22448.0,38.0,42.0,7.0,3.0
0.0,0.0,-19.0,22448.0,74.0,15.0,4.0,3.0
0.0,0.0,-19.0,22448.0,0.0,169.0,7.0,3.0
0.0,0.0,-19.0,22448.0,30.0,267.0,16.0,3.0
0.0,0.0,-19.0,22448.0,0.0,43.0,3.0,2.0
0.0,0.0,-19.0,22448.0,13.0,70.0,6.0,3.0
0.0,0.0,14.0,1563.0,0.0,11.0,4.0,3.0
0.0,0.0,14.0,1563.0,0.0,19.0,3.0,2.0
0.0,0.0,71.0,-15202.0,0.0,19.0,3.0,1.0
0.0,0.0,71.0,-15202.0,57.0,22.0,10.0,3.0
0.0,0.0,71.0,-15202.0,0.0,909.0,19.0,3.0
0.0,0.0,20.0,176197.0,4.0,213.0,22.0,3.0
0.0,0.0,20.0,176197.0,23.0,284.0,26.0,3.0
0.0,0.0,20.0,176197.0,93.0,6.0,16.0,3.0
0.0,0.0,20.0,176197.0,27.0,216.0,19.0,3.0
0.0,0.0,20.0,176197.0,0.0,42.0,3.0,2.0
0.0,0.0,1.0,5763.0,0.0,46.0,6.0,3.0
0.0,0.0,1.0,5763.0,0.0,324.0,12.0,3.0
0.0,0.0,1.0,5763.0,0.0,23.0,3.0,1.0
0.0,0.0,1.0,5763.0,100.0,0.0,4.0,3.0
-308.0,-47377.0,-7.0,260067.0,0.0,16.0,4.0,3.0
-310.0,-47678.0,16.0,86651.0,0.0,16.0,4.0,3.0
-383.0,-68182.0,9.0,16899.0,59.0,5.0,4.0,3.0
0.0,0.0,-1.0,-86539.0,54.0,25.0,7.0,1.0
0.0,0.0,-1.0,-86539.0,60.0,51.0,7.0,3.0
0.0,0.0,-1.0,-86539.0,61.0,27.0,8.0,1.0
0.0,0.0,-1.0,-86539.0,44.0,38.0,11.0,1.0
0.0,0.0,-1.0,-86539.0,26.0,120.0,8.0,1.0
0.0,0.0,-49.0,14135.0,56.0,2.0,4.0,3.0
0.0,0.0,-49.0,14135.0,0.0,55.0,8.0,1.0
248.0,55875.0,-13.0,87158.0,16.0,33.0,4.0,3.0
248.0,55875.0,-13.0,87158.0,20.0,33.0,4.0,3.0
248.0,55875.0,-13.0,87158.0,16.0,33.0,4.0,3.0
248.0,55875.0,-13.0,87158.0,20.0,33.0,4.0,3.0
-227.0,-54463.0,-12.0,23214.0,10.0,576.0,25.0,2.0
-227.0,-54463.0,-12.0,23214.0,4.0,693.0,25.0,3.0
-227.0,-54463.0,-12.0,23214.0,38.0,26.0,5.0,2.0
111.0,48314.0,-18.0,-72948.0,100.0,0.0,84.0,3.0
112.0,48334.0,-3.0,-43128.0,69.0,506.0,114.0,3.0
19.0,13047.0,14.0,30649.0,18.0,455.0,17.0,3.0
19.0,13047.0,14.0,30649.0,64.0,468.0,46.0,3.0
90.0,536112.0,-17.0,28507.0,100.0,0.0,9.0,1.0
1044.0,311577.0,-4.0,3637.0,60.0,11.0,5.0,3.0
0.0,0.0,-52.0,1123825.0,10.0,316.0,7.0,3.0
0.0,0.0,-52.0,1123825.0,10.0,316.0,7.0,3.0
0.0,0.0,14.0,-1396748.0,31.0,183.0,4.0,3.0
0.0,0.0,0.0,-118468.0,0.0,219.0,8.0,2.0
0.0,0.0,-1.0,-38885.0,0.0,309.0,12.0,2.0
-1.0,11.0,44.0,1520007.0,44.0,154.0,19.0,3.0
0.0,0.0,-25.0,1153.0,49.0,23.0,4.0,3.0
0.0,0.0,-25.0,1153.0,49.0,23.0,4.0,3.0
0.0,0.0,-25.0,1153.0,84.0,81.0,20.0,1.0
0.0,0.0,-25.0,1153.0,69.0,23.0,4.0,3.0
-450.0,-16432.0,25.0,3411.0,23.0,1633.0,108.0,3.0
5458.0,448414.0,11.0,-3324.0,62.0,3.0,4.0,3.0
0.0,0.0,-35.0,2083.0,100.0,0.0,8.0,1.0
5591.0,450242.0,-5.0,10479.0,53.0,42.0,7.0,1.0
5591.0,450242.0,-5.0,10479.0,3.0,637.0,35.0,3.0
0.0,0.0,12.0,-53570.0,58.0,5.0,4.0,3.0
0.0,0.0,45.0,-10855.0,58.0,5.0,4.0,3.0
0.0,0.0,-22.0,-60190.0,58.0,5.0,4.0,3.0
0.0,0.0,-13.0,11965.0,47.0,26.0,8.0,3.0
-125.0,-2119.0,-8.0,-125080.0,5.0,1211.0,49.0,3.0
0.0,0.0,25.0,-53823.0,66.0,20.0,6.0,2.0
0.0,0.0,31.0,-11547.0,55.0,19.0,4.0,3.0
0.0,0.0,31.0,-11547.0,0.0,62.0,4.0,1.0
0.0,0.0,31.0,-11547.0,17.0,392.0,34.0,3.0
0.0,0.0,31.0,-11547.0,0.0,48.0,5.0,3.0
0.0,0.0,48.0,-14855.0,58.0,5.0,4.0,3.0
0.0,0.0,48.0,-14855.0,51.0,66.0,8.0,3.0
0.0,0.0,48.0,-14855.0,28.0,66.0,8.0,3.0
0.0,0.0,-4.0,-8033.0,58.0,5.0,4.0,3.0
0.0,0.0,7.0,-165388.0,66.0,12.0,4.0,3.0
0.0,0.0,7.0,-165388.0,13.0,170.0,13.0,3.0
0.0,0.0,-16.0,9241.0,66.0,12.0,4.0,3.0
0.0,0.0,-1.0,-87747.0,36.0,38.0,4.0,3.0
0.0,0.0,3.0,-17234.0,48.0,27.0,8.0,1.0
-5523.0,-447305.0,31.0,-30.0,0.0,4.0,3.0,2.0
0.0,0.0,3.0,-233.0,58.0,5.0,4.0,3.0
0.0,0.0,3.0,-69441.0,58.0,5.0,4.0,3.0
0.0,0.0,36.0,-10912.0,0.0,29.0,3.0,2.0
0.0,0.0,36.0,-10912.0,0.0,699.0,52.0,1.0
0.0,0.0,54.0,-61315.0,27.0,449.0,67.0,1.0
0.0,0.0,30.0,-10982.0,35.0,30.0,4.0,3.0
0.0,0.0,30.0,-10982.0,35.0,30.0,4.0,3.0
0.0,0.0,30.0,-10982.0,35.0,30.0,4.0,3.0
0.0,0.0,-19.0,-13595.0,34.0,28.0,6.0,3.0
0.0,0.0,-19.0,-13595.0,71.0,49.0,6.0,3.0
0.0,0.0,74.0,10421.0,88.0,4.0,8.0,3.0
0.0,0.0,74.0,10421.0,64.0,38.0,9.0,3.0
0.0,0.0,3.0,-76496.0,58.0,5.0,4.0,3.0
0.0,0.0,9.0,-11484.0,28.0,55.0,6.0,2.0
0.0,0.0,38.0,-13068.0,67.0,38.0,15.0,3.0
0.0,0.0,38.0,-13068.0,91.0,3.0,10.0,1.0
0.0,0.0,38.0,-13068.0,57.0,9.0,4.0,3.0
0.0,0.0,38.0,-13068.0,48.0,114.0,22.0,1.0
0.0,0.0,-9.0,-164974.0,28.0,14.0,4.0,3.0
0.0,0.0,-15.0,86.0,61.0,33.0,11.0,3.0
0.0,0.0,-15.0,86.0,58.0,5.0,4.0,3.0
5422.0,444519.0,-10.0,829.0,0.0,761.0,24.0,3.0
0.0,0.0,59.0,-82038.0,23.0,22.0,4.0,3.0
0.0,0.0,59.0,-82038.0,58.0,5.0,4.0,3.0
-5409.0,-443898.0,-16.0,-90789.0,2.0,52.0,6.0,3.0
-5409.0,-443898.0,-16.0,-90789.0,58.0,5.0,4.0,3.0
-5409.0,-443898.0,-16.0,-90789.0,100.0,0.0,4.0,3.0
-5050.0,-432313.0,-20.0,-10769.0,40.0,110.0,8.0,1.0
0.0,0.0,23.0,-11044.0,58.0,5.0,4.0,3.0
0.0,0.0,-13.0,-148010.0,93.0,5.0,8.0,1.0
5.0,73.0,40.0,17333.0,33.0,127.0,5.0,3.0
0.0,0.0,54.0,-12348.0,35.0,24.0,5.0,1.0
0.0,0.0,43.0,-11031.0,61.0,49.0,14.0,3.0
0.0,0.0,3.0,-192.0,58.0,5.0,4.0,3.0
0.0,0.0,14.0,-491.0,8.0,267.0,18.0,1.0
0.0,0.0,14.0,-491.0,58.0,5.0,4.0,3.0
0.0,0.0,-32.0,10107.0,89.0,164.0,74.0,1.0
0.0,0.0,-32.0,10107.0,84.0,191.0,97.0,1.0
0.0,0.0,-58.0,-33976.0,88.0,172.0,74.0,1.0
0.0,0.0,-58.0,-33976.0,83.0,183.0,96.0,1.0
0.0,0.0,30.0,-16471.0,58.0,5.0,4.0,3.0
0.0,0.0,48.0,-12353.0,58.0,5.0,4.0,3.0
0.0,0.0,-17.0,-177038.0,34.0,44.0,6.0,3.0
0.0,0.0,7.0,-1569.0,58.0,5.0,4.0,3.0
0.0,0.0,43.0,-17075.0,58.0,5.0,4.0,3.0
0.0,0.0,-67.0,12112.0,0.0,735.0,20.0,3.0
0.0,0.0,7.0,-46123.0,58.0,5.0,4.0,3.0
0.0,0.0,7.0,-46123.0,37.0,536.0,35.0,3.0
5246.0,439117.0,-20.0,5397.0,80.0,4.0,6.0,1.0
5246.0,439117.0,-20.0,5397.0,85.0,4.0,6.0,1.0
5246.0,439117.0,-20.0,5397.0,85.0,4.0,6.0,1.0
0.0,0.0,41.0,-17204.0,58.0,5.0,4.0,3.0
0.0,0.0,41.0,-17204.0,8.0,511.0,34.0,3.0
-5195.0,-437544.0,77.0,386.0,18.0,35.0,4.0,3.0
0.0,0.0,47.0,-151897.0,35.0,94.0,5.0,3.0
0.0,0.0,39.0,-64588.0,11.0,47.0,4.0,3.0
0.0,0.0,39.0,-64588.0,51.0,140.0,20.0,2.0
0.0,0.0,15.0,-279.0,58.0,5.0,4.0,3.0
0.0,0.0,40.0,-83232.0,61.0,5.0,4.0,3.0
0.0,0.0,40.0,-83232.0,54.0,37.0,9.0,3.0
0.0,0.0,40.0,-83232.0,87.0,6.0,4.0,3.0
0.0,0.0,40.0,-83232.0,68.0,24.0,6.0,3.0
-5097.0,-434703.0,19.0,-38870.0,55.0,6.0,4.0,3.0
0.0,0.0,-18.0,-34593.0,55.0,6.0,4.0,3.0
0.0,0.0,-18.0,-34593.0,0.0,571.0,36.0,2.0
0.0,0.0,29.0,-43130.0,55.0,6.0,4.0,3.0
0.0,0.0,29.0,-43130.0,92.0,2.0,6.0,1.0
5149.0,435930.0,-17.0,265938.0,10.0,33.0,5.0,3.0
0.0,0.0,52.0,-139633.0,55.0,6.0,4.0,3.0
0.0,0.0,52.0,-139633.0,69.0,42.0,19.0,3.0
0.0,0.0,52.0,-139633.0,64.0,39.0,13.0,3.0
0.0,0.0,52.0,-139633.0,54.0,37.0,9.0,3.0
0.0,0.0,-25.0,-70806.0,53.0,38.0,9.0,3.0
5060.0,433877.0,4.0,763904.0,62.0,3.0,4.0,3.0
0.0,0.0,34.0,-31650.0,56.0,6.0,4.0,3.0
0.0,0.0,7.0,-153755.0,56.0,6.0,4.0,3.0
0.0,0.0,11.0,-68764.0,60.0,39.0,11.0,1.0
0.0,0.0,6.0,-14970.0,56.0,6.0,4.0,3.0
-5054.0,-433955.0,-11.0,-417782.0,56.0,6.0,4.0,3.0
-5054.0,-433955.0,-11.0,-417782.0,1.0,1797.0,108.0,3.0
-67.0,-1519.0,-16.0,-22867.0,56.0,6.0,4.0,3.0
0.0,0.0,48.0,-156141.0,56.0,6.0,4.0,3.0
-5025.0,-433600.0,-12.0,-10514.0,46.0,57.0,10.0,3.0
5009.0,432867.0,21.0,-262971.0,86.0,12.0,8.0,3.0
0.0,0.0,9.0,-3550.0,0.0,7048.0,408.0,3.0
0.0,0.0,-5.0,-14526.0,0.0,34.0,4.0,3.0
0.0,0.0,18.0,-88867.0,87.0,8.0,6.0,3.0
5033.0,432839.0,-16.0,443.0,51.0,13.0,4.0,3.0
0.0,0.0,-2.0,-7679.0,15.0,131.0,16.0,1.0
5021.0,430275.0,-18.0,349.0,34.0,45.0,5.0,1.0
0.0,0.0,42.0,-96268.0,16.0,339.0,25.0,3.0
0.0,0.0,42.0,-96268.0,39.0,44.0,5.0,3.0
-5003.0,-428615.0,26.0,-359.0,1.0,1967.0,150.0,1.0
-5003.0,-428615.0,26.0,-359.0,55.0,6.0,4.0,3.0
-5003.0,-428615.0,26.0,-359.0,0.0,922.0,29.0,3.0
0.0,0.0,25.0,-19149.0,53.0,75.0,22.0,3.0
0.0,0.0,25.0,-19149.0,45.0,78.0,18.0,3.0
0.0,0.0,-14.0,14881.0,0.0,42575.0,1975.0,3.0
0.0,0.0,-25.0,-17740.0,13.0,513.0,18.0,3.0
0.0,0.0,-25.0,-17740.0,6.0,1866.0,100.0,1.0
0.0,0.0,8.0,11917.0,54.0,71.0,8.0,1.0
0.0,0.0,8.0,11917.0,0.0,43.0,3.0,2.0
0.0,0.0,8.0,11917.0,0.0,47.0,3.0,1.0
0.0,0.0,8.0,11917.0,51.0,96.0,8.0,1.0
0.0,0.0,8.0,11917.0,26.0,106.0,6.0,3.0
0.0,0.0,8.0,11917.0,0.0,74.0,3.0,1.0
0.0,0.0,8.0,11917.0,0.0,79.0,5.0,3.0
0.0,0.0,8.0,11917.0,51.0,92.0,8.0,1.0
0.0,0.0,8.0,11917.0,0.0,46.0,3.0,2.0
0.0,0.0,8.0,11917.0,50.0,90.0,8.0,1.0
0.0,0.0,8.0,11917.0,0.0,64.0,3.0,2.0
0.0,0.0,8.0,11917.0,0.0,20.0,3.0,1.0
0.0,0.0,8.0,11917.0,48.0,64.0,8.0,1.0
0.0,0.0,8.0,11917.0,46.0,21.0,4.0,3.0
-36.0,-557.0,-10.0,1883205.0,3.0,491.0,20.0,1.0
-36.0,-557.0,-10.0,1883205.0,0.0,48.0,3.0,1.0
-36.0,-557.0,-10.0,1883205.0,0.0,51.0,3.0,1.0
-4801.0,-395863.0,20.0,7084.0,0.0,314.0,18.0,2.0
-4826.0,-394684.0,7.0,-16696.0,60.0,62.0,14.0,1.0
0.0,0.0,13.0,-1083.0,11.0,180.0,15.0,3.0
0.0,0.0,-44.0,21001.0,22.0,226.0,16.0,1.0
0.0,0.0,46.0,-52504.0,63.0,55.0,13.0,3.0
0.0,0.0,-22.0,73559.0,35.0,39.0,8.0,3.0
0.0,0.0,16.0,-1759.0,55.0,6.0,4.0,3.0
0.0,0.0,3.0,-5687.0,55.0,6.0,4.0,3.0
0.0,0.0,-46.0,-50041.0,3.0,835.0,32.0,3.0
0.0,0.0,-26.0,10883.0,23.0,23.0,4.0,3.0
0.0,0.0,4.0,-166055.0,30.0,27.0,5.0,3.0
0.0,0.0,4.0,-166055.0,19.0,700.0,57.0,3.0
0.0,0.0,24.0,-60202.0,55.0,6.0,4.0,3.0
0.0,0.0,4.0,-257924.0,55.0,6.0,4.0,3.0
0.0,0.0,17.0,-80247.0,55.0,6.0,4.0,3.0
-4637.0,-373758.0,-27.0,-173873.0,48.0,73.0,8.0,3.0
0.0,0.0,5.0,-23.0,55.0,6.0,4.0,3.0
0.0,0.0,0.0,798274.0,48.0,6.0,4.0,3.0
0.0,0.0,0.0,798274.0,45.0,66.0,6.0,1.0
0.0,0.0,0.0,798274.0,51.0,8.0,4.0,3.0
0.0,0.0,0.0,798274.0,40.0,164.0,20.0,1.0
0.0,0.0,0.0,798274.0,79.0,4.0,4.0,3.0
0.0,0.0,0.0,798274.0,79.0,4.0,4.0,3.0
0.0,0.0,0.0,798274.0,17.0,812.0,34.0,1.0
0.0,0.0,0.0,798274.0,16.0,60.0,5.0,3.0
0.0,0.0,0.0,798274.0,15.0,70.0,8.0,1.0
-4595.0,-372469.0,19.0,2448.0,55.0,6.0,4.0,3.0
0.0,0.0,-57.0,16802.0,83.0,8.0,9.0,2.0
0.0,0.0,-57.0,16802.0,83.0,8.0,9.0,2.0
0.0,0.0,-3.0,-86727.0,55.0,6.0,4.0,3.0
0.0,0.0,-13.0,-148010.0,41.0,54.0,6.0,3.0
0.0,0.0,-13.0,-148010.0,55.0,6.0,4.0,3.0
0.0,0.0,-13.0,-148010.0,90.0,9.0,5.0,3.0
0.0,0.0,-13.0,-148010.0,0.0,292.0,10.0,2.0
4552.0,372201.0,-5.0,102949.0,13.0,92.0,11.0,3.0
4410.0,367379.0,5.0,-2322.0,55.0,6.0,4.0,3.0
0.0,0.0,-38.0,-84698.0,55.0,6.0,4.0,3.0
0.0,0.0,57.0,-17943.0,55.0,72.0,8.0,3.0
0.0,0.0,57.0,-17943.0,55.0,6.0,4.0,3.0
-218.0,-14399.0,28.0,197421.0,28.0,2494.0,216.0,3.0
-218.0,-14399.0,28.0,197421.0,72.0,27.0,11.0,1.0
-218.0,-14399.0,28.0,197421.0,77.0,3.0,7.0,1.0
-218.0,-14399.0,28.0,197421.0,42.0,53.0,11.0,1.0
-218.0,-15272.0,10.0,2610.0,2.0,38.0,6.0,3.0
-366.0,-64632.0,49.0,34404.0,16.0,86.0,10.0,3.0
0.0,0.0,-4.0,34488.0,100.0,0.0,4.0,3.0
215.0,15105.0,-28.0,448.0,0.0,47.0,4.0,1.0
-208.0,-15010.0,-7.0,7650.0,83.0,8.0,8.0,3.0
-199.0,-15653.0,-11.0,904142.0,0.0,85.0,5.0,1.0
-194.0,-14338.0,-17.0,2844.0,1.0,7536.0,60.0,2.0
-1.0,-1407.0,0.0,-176258.0,6.0,1871.0,83.0,2.0
-1.0,-1407.0,0.0,-176258.0,57.0,1.0,4.0,3.0
-1.0,-1407.0,0.0,-176258.0,52.0,43.0,10.0,2.0
14.0,458.0,-39.0,-22281.0,93.0,20.0,24.0,2.0
14.0,458.0,-39.0,-22281.0,100.0,0.0,5.0,3.0
14.0,458.0,-39.0,-22281.0,87.0,15.0,11.0,2.0
14.0,458.0,-39.0,-22281.0,100.0,0.0,4.0,3.0
14.0,458.0,-39.0,-22281.0,100.0,0.0,4.0,3.0
14.0,458.0,-39.0,-22281.0,87.0,5.0,4.0,3.0
11.0,396.0,-7.0,-535914.0,80.0,10.0,4.0,3.0
239.0,41592.0,-37.0,-39855.0,79.0,5.0,4.0,3.0
44.0,5428.0,38.0,-11625.0,1.0,4647.0,4.0,3.0
33.0,8841.0,26.0,113708.0,38.0,26.0,9.0,3.0
33.0,8841.0,26.0,113708.0,41.0,102.0,5.0,3.0
33.0,8841.0,26.0,113708.0,9.0,161.0,8.0,2.0
33.0,8841.0,26.0,113708.0,4.0,417.0,24.0,3.0
-59.0,-11719.0,7.0,-1272260.0,64.0,59.0,7.0,1.0
-59.0,-11719.0,7.0,-1272260.0,71.0,60.0,9.0,1.0
7.0,1794.0,-22.0,99593.0,40.0,497.0,67.0,3.0
55.0,6893.0,32.0,-219514.0,20.0,24.0,6.0,3.0
12.0,-326.0,-39.0,-12368.0,4.0,129.0,20.0,3.0
-24.0,-1927.0,-2.0,26601.0,3.0,308.0,24.0,2.0
-24.0,-1927.0,-2.0,26601.0,50.0,10.0,9.0,3.0
9.0,654.0,6.0,-65454.0,13.0,53.0,10.0,3.0
9.0,654.0,6.0,-65454.0,26.0,38.0,9.0,3.0
9.0,654.0,6.0,-65454.0,43.0,19.0,6.0,2.0
9.0,654.0,6.0,-65454.0,0.0,10.0,3.0,1.0
9.0,654.0,6.0,-65454.0,0.0,21.0,3.0,2.0
9.0,654.0,6.0,-65454.0,0.0,15.0,5.0,3.0
9.0,654.0,6.0,-65454.0,54.0,61.0,18.0,3.0
9.0,654.0,6.0,-65454.0,80.0,48.0,13.0,2.0
-24.0,-2011.0,-38.0,-49048.0,21.0,609.0,36.0,3.0
-24.0,-2011.0,-38.0,-49048.0,58.0,15.0,6.0,2.0
-24.0,-2011.0,-38.0,-49048.0,64.0,60.0,13.0,3.0
-24.0,-2011.0,-38.0,-49048.0,0.0,5769.0,178.0,1.0
25.0,3489.0,2.0,-13235.0,93.0,1.0,4.0,3.0
-25.0,-4883.0,-32.0,-310181.0,49.0,7.0,4.0,3.0
-25.0,-4883.0,-32.0,-310181.0,14.0,913.0,41.0,2.0
-63.0,-6471.0,7.0,155733.0,0.0,4041.0,3.0,2.0
-76.0,-941.0,5.0,-132506.0,47.0,37.0,7.0,3.0
-11.0,29794.0,-48.0,3005.0,20.0,665.0,47.0,1.0
0.0,0.0,7.0,12257.0,61.0,15.0,7.0,1.0
0.0,0.0,7.0,12257.0,92.0,5.0,16.0,1.0
0.0,0.0,7.0,12257.0,0.0,61.0,4.0,1.0
0.0,0.0,7.0,12257.0,68.0,10.0,7.0,1.0
0.0,0.0,7.0,12257.0,0.0,10.0,3.0,1.0
0.0,0.0,7.0,12257.0,58.0,51.0,10.0,1.0
0.0,0.0,7.0,12257.0,61.0,91.0,10.0,1.0
0.0,0.0,7.0,12257.0,51.0,14.0,4.0,3.0
0.0,0.0,7.0,12257.0,0.0,40.0,3.0,1.0
0.0,0.0,7.0,12257.0,64.0,147.0,39.0,1.0
18.0,1354.0,-2.0,16196.0,40.0,176.0,33.0,2.0
18.0,1354.0,-2.0,16196.0,21.0,6.0,4.0,3.0
0.0,0.0,20.0,252800.0,39.0,139.0,18.0,1.0
0.0,0.0,20.0,252800.0,0.0,80.0,11.0,3.0
0.0,0.0,20.0,252800.0,23.0,132.0,8.0,3.0
0.0,0.0,20.0,252800.0,26.0,116.0,6.0,3.0
0.0,0.0,20.0,252800.0,27.0,217.0,19.0,1.0
0.0,0.0,20.0,252800.0,12.0,162.0,12.0,1.0
0.0,0.0,20.0,252800.0,43.0,230.0,20.0,1.0
0.0,0.0,20.0,252800.0,32.0,63.0,8.0,1.0
179.0,31024.0,3.0,1241.0,30.0,50.0,4.0,3.0
179.0,31024.0,3.0,1241.0,32.0,313.0,27.0,2.0
199.0,28113.0,0.0,-196981.0,53.0,90.0,16.0,3.0
199.0,28113.0,0.0,-196981.0,65.0,567.0,117.0,3.0
-193.0,-69040.0,2.0,-320270.0,60.0,4.0,4.0,3.0
0.0,0.0,5.0,65577.0,17.0,672.0,36.0,1.0
0.0,0.0,5.0,65577.0,1.0,578.0,25.0,1.0
0.0,0.0,5.0,65577.0,100.0,0.0,4.0,3.0
0.0,0.0,-36.0,151098.0,5.0,326.0,17.0,1.0
0.0,0.0,-36.0,151098.0,6.0,61.0,5.0,1.0
0.0,0.0,-26.0,995.0,94.0,6.0,8.0,1.0
0.0,0.0,-26.0,995.0,89.0,1.0,4.0,3.0
92.0,13433.0,2.0,35879.0,5.0,13.0,7.0,3.0
0.0,0.0,0.0,0.0,65.0,8.0,4.0,3.0
108.0,11328.0,2.0,6308.0,11.0,252.0,14.0,3.0
8.0,2242.0,16.0,14714.0,17.0,1075.0,76.0,3.0
56.0,40500.0,-8.0,-1880.0,3.0,49.0,4.0,3.0
75.0,30431.0,-1.0,-2216.0,0.0,10.0,4.0,3.0
75.0,30431.0,-1.0,-2216.0,32.0,353.0,29.0,3.0
91.0,30177.0,-38.0,7502.0,0.0,826.0,46.0,1.0
91.0,30177.0,-38.0,7502.0,0.0,69.0,6.0,1.0
91.0,30177.0,-38.0,7502.0,24.0,36.0,5.0,3.0
78.0,17094.0,2.0,21276.0,57.0,20.0,5.0,2.0
34.0,3858.0,-43.0,5298.0,2.0,62.0,8.0,3.0
34.0,3858.0,-43.0,5298.0,0.0,111.0,7.0,3.0
51.0,5790.0,11.0,13748.0,38.0,14.0,4.0,3.0
51.0,5790.0,11.0,13748.0,1.0,1209.0,66.0,3.0
-12.0,7120.0,-14.0,525932.0,7.0,94.0,8.0,3.0
106.0,37675.0,13.0,-132944.0,69.0,7.0,4.0,3.0
54.0,11571.0,-1.0,-18353.0,0.0,422.0,13.0,3.0
54.0,11571.0,-1.0,-18353.0,1.0,786.0,25.0,2.0
5.0,6819.0,9.0,-6987.0,28.0,128.0,15.0,3.0
54.0,11571.0,-1.0,-18353.0,8.0,475.0,17.0,2.0
54.0,11571.0,-1.0,-18353.0,48.0,8.0,4.0,3.0
